timestamp,timestamp,screen_name,text,mentions,sentiment,Tweet_lemmatized,toxic,severe_toxic,obscene,threat,identity_hate,insult
2015-01-31 17:45:58,2015-01-31 17:45:58,susanamorg,Correa criticando a periodistas que hacen propaganda. Ja!,0,-0.3164,"['correa', 'criticando', 'periodistas', 'hacen', 'propaganda']",0,0,0,0,0,0
2015-02-14 13:37:31,2015-02-14 13:37:31,RobertoBonafont,Y llegaste tú y me ayudaste a creer de nuevo en mí... (Noches de tormenta),0,0.0,"['llegaste', 'ayudaste', 'creer', 'nuevo', 'noches', 'tormenta']",0,0,0,0,0,0
2015-02-15 18:23:48,2015-02-15 18:23:48,RobertoBonafont,Sólo un idiota puede ser totalmente feliz.(Vargas Llosa),0,0.0,"['sólo', 'idiota', 'puede', 'ser', 'totalmente', 'felizvargas', 'llosa']",0,0,0,0,0,1
2015-02-16 14:18:19,2015-02-16 14:18:19,RobertoBonafont,David Luiz sobre la final de Münich. Una entrevista IMPERDIBLE. #CFC #Geezer http://t.co/dr4IzlnJGA ,1,0.0,"['david', 'luiz', 'final', 'münich', 'entrevista', 'imperdible', 'cfc', 'geezer', 'httptcodrizlnjga', '']",0,0,0,0,0,0
2015-03-29 03:57:27,2015-03-29 3:57:27,bguerrev,  Te sale lo #emelecista igual eres de los mejorcitos en el periodismo deportivo de ecu..! Ha ha ha ha ha ha,2,0.9134,"['', 'sale', 'emelecista', 'igual', 'mejorcitos', 'periodismo', 'deportivo', 'ecu']",0,0,0,0,0,0
2015-04-24 15:22:17,2015-04-24 15:22:17,estebancarranco,Este #1AñoFútbolFM me ha dejado grandes amigos y compañeros. Les mando un abrazo    ,4,0.34,"['añofútbolfm', 'grandes', 'amigo', 'compañeros', 'mando', 'abrazo', '']",0,0,0,0,0,0
2015-04-25 19:44:25,2015-04-25 19:44:25,MaJosefaCoronel, por la misma razón que un día dijo que él era primer acostista (Alberto) y luego lo insulta. The same sicknesses,1,0.0,"['', 'misma', 'razón', 'día', 'dijo', 'primer', 'acostista', 'alberto', 'luego', 'insulta', 'the', 'same', 'sickness']",0,0,0,0,0,0
2015-04-28 14:27:17,2015-04-28 14:27:17,rabascallcarlos,Si alguien en Guayaquil tiene o conoce d alguien q tenga sangre a negativo favor comuníquese conmigo por esta vía. estaré muy agradecido,0,0.4019,"['si', 'alguien', 'guayaquil', 'conoce', 'alguien', 'sangre', 'negativo', 'favor', 'comuníquese', 'conmigo', 'vía', 'agradecido']",0,0,0,0,0,0
2015-05-08 13:23:28,2015-05-08 13:23:28,CarlosGalvez21,"Esta es la foto que nos envió la Sra Tania Mera del ""doméstico"" del Ab. Varas. http://t.co/dKS2K27xkj",0,0.0,"['foto', 'envió', 'sra', 'tania', 'mera', 'doméstico', 'vara', 'httptcodkskxkj']",0,0,0,0,0,0
2015-05-16 02:36:35,2015-05-16 2:36:35,ReinaldoAnchund, padre celestial ayuda al papa de Andrés Guschmer te pedimos que se restablezca  su salud amen,1,0.0,"['', 'padre', 'celestial', 'ayuda', 'papa', 'andrés', 'guschmer', 'pedimos', 'restablezca', 'salud', 'amen']",0,0,0,0,0,0
2015-05-21 16:24:01,2015-05-21 16:24:01,arquique, eso nunca perro pecho frío!!!,1,0.0,"['', 'nunca', 'perro', 'pecho', 'frío']",1,0,0,0,0,0
2015-05-22 20:20:07,2015-05-22 20:20:07,anycrissr,"  depende  como  lo  veas, para  algunos  no  será, para  otros  si jaja",2,-0.296,"['', 'depende', 'veas', 'si']",0,0,0,0,0,0
2015-06-02 17:09:25,2015-06-02 17:09:25,SantiagMAndrade," me atrevería a pensar que también el estaría implicado? O vamos, al menos sabia y se hizo de la vista gorda?",1,0.0,"['', 'atrevería', 'pensar', 'implicado', 'vamos', 'menos', 'sabia', 'hizo', 'vista', 'gorda']",0,0,0,0,0,0
2015-06-10 06:40:10,2015-06-10 6:40:10,tinocotania,Convocan a nuevas marchas callejeras.Todos tenemos derecho a expresarnos SiN VIOLENCIA yCON respeto OrdenDemocrático https://t.co/wLBvI842Z7,0,-0.5574,"['convocan', 'nuevas', 'marchas', 'callejerastodos', 'derecho', 'expresarnos', 'violencia', 'ycon', 'respeto', 'ordendemocrático', 'httpstcowlbviz']",0,0,0,0,0,0
2015-06-12 16:10:35,2015-06-12 16:10:35,GABOHUGO, a mi no me duele sólo a la oligarquía y sus peones,1,-0.296,"['', 'duele', 'sólo', 'oligarquía', 'peones']",0,0,0,0,0,0
2015-06-13 02:41:01,2015-06-13 2:41:01,RobertoBonafont,"Ud es libre de tomar sus decisiones, pero es un prisionero de las consecuencias.",0,0.0,"['ud', 'libre', 'tomar', 'decisiones', 'prisionero', 'consecuencias']",0,0,0,0,0,0
2015-06-30 21:49:29,2015-06-30 21:49:29,CheoGomez,Mi peor defecto es la impuntualidad... Ya te habrás dado cuenta que hasta a tu vida llegué tarde.,0,0.0,"['peor', 'defecto', 'impuntualidad', 'dado', 'cuenta', 'vida', 'llegué', 'tarde']",0,0,0,0,0,0
2015-07-05 05:08:36,2015-07-05 5:08:36,marianalate,Besar tus ........ ? Malagueña salerosa....,0,0.0,"['besar', 'malagueña', 'salerosa']",0,0,0,0,0,0
2015-07-21 13:19:27,2015-07-21 13:19:27,diegooquendo,TEMA:  TURISMO PATRIMONIAL,0,0.0,"['tema', 'turismo', 'patrimonial']",0,0,0,0,0,0
2015-07-28 04:54:41,2015-07-28 4:54:41,ango_charango,  ¿por qué? (Es pregunta) porque (es afirmación) vergüenza que un periodista utilice mal el lenguaje,2,0.0,"['', 'pregunta', 'afirmación', 'vergüenza', 'periodista', 'utilice', 'mal', 'lenguaje']",0,0,0,0,0,0
2015-08-03 04:31:42,2015-08-03 4:31:42,TCaldsim,  La promiscuidad sex es la enseñanza d las novelas d ciertos medios d comunicación. Y ahora se rasgan las vestiduras,2,0.0,"['', 'promiscuidad', 'sex', 'enseñanza', 'novelas', 'ciertos', 'medios', 'comunicación', 'ahora', 'rasgan', 'vestiduras']",0,0,0,0,0,0
2015-08-03 13:15:09,2015-08-03 13:15:09,CarlosVerareal,"""Seguir hasta vencer ""; Buenos días!",0,0.0,"['seguir', 'vencer', 'buenos', 'días']",0,0,0,0,0,0
2015-08-08 21:08:39,2015-08-08 21:08:39,AguilarGye, como el burro!!! Necio,1,0.0,"['', 'burro', 'necio']",0,0,0,0,0,1
2015-09-13 00:52:56,2015-09-13 0:52:56,eduponce40,Nadie le gana.. jajaja      http://t.co/fqi4IaiF0X,5,0.0,"['nadie', 'gana', 'httptcofqiiaifx']",0,0,0,0,0,0
2015-09-17 12:21:51,2015-09-17 12:21:51,miloco18200,  eso es verdadera democracia,2,0.0,"['', 'verdadera', 'democracia']",0,0,0,0,0,0
2015-09-21 16:50:19,2015-09-21 16:50:19,miguel_pasquel,  interesante documental pero DESNUTR CRÓNICA es TALLA CORTA/edad no expresa peso ni cronicidad,1,-0.296,"['', 'interesante', 'documental', 'desnutr', 'crónica', 'talla', 'cortaedad', 'expresa', 'peso', 'cronicidad']",0,0,0,0,0,0
2015-09-24 23:26:11,2015-09-24 23:26:11,RobertoBonafont,"Si esperas hasta estar listo, estarás esperando el resto de su vida.",0,0.0,"['si', 'esperas', 'listo', 'esperando', 'resto', 'vida']",0,0,0,0,0,0
2015-10-13 22:41:49,2015-10-13 22:41:49,CarlosVerareal,Por fin carajo!  BRAVO Miller!!!,0,0.0,"['fin', 'carajo', 'bravo', 'miller']",0,0,0,0,0,1
2015-10-13 23:59:59,2015-10-13 23:59:59,pabbloq, Estan trompudos. Ya mismo te empienzan a insultar.,1,0.0,"['', 'estan', 'trompudos', 'mismo', 'empienzan', 'insultar']",0,0,0,0,0,1
2015-10-30 01:01:48,2015-10-30 1:01:48,PjLop96, Cualquier duda que tuviera sobre la selección los dejé atrás una vez que rodó la pelota ya en el mundial hay que apoyar.,1,0.0,"['', 'cualquier', 'duda', 'selección', 'dejé', 'atrás', 'vez', 'rodó', 'pelota', 'mundial', 'apoyar']",0,0,0,0,0,0
2015-11-07 04:26:41,2015-11-07 4:26:41,tinocotania,"Raul Castro anuncia en México, durante su visita oficial, q DEJARÁ el cargo el 23 de Febrero 2018, al cumplir 10 años de sucesión de su hno",0,0.0,"['raul', 'castro', 'anuncia', 'méxico', 'visita', 'oficial', 'cargo', 'febrero', 'cumplir', 'años', 'sucesión', 'hno']",0,0,0,0,0,0
2015-11-10 22:07:42,2015-11-10 22:07:42,tinocotania,Corte Superior Quito declara INOCENTE a exConcejal Antonio Ricaurte. Anula fallo de juez inferior x -daño a la honra-de Concejala C Ceballos,0,0.2023,"['corte', 'superior', 'quito', 'declara', 'inocente', 'antonio', 'ricaurte', 'anula', 'fallo', 'juez', 'inferior', 'daño', 'honrade', 'c', 'ceballos']",0,0,0,0,0,0
2015-11-11 23:13:14,2015-11-11 23:13:14,revistaPlanV,EN DIRECTO en #Periscope: Marcha #11N recorre el Centro Histórico de #Quito. Consignas y pancartas contra el gobier… https://t.co/h4zHrAMzRc,0,0.0,"['directo', 'periscope', 'marcha', 'n', 'recorre', 'centro', 'histórico', 'quito', 'consignas', 'pancartas', 'gobier', 'httpstcohzhramzrc']",0,0,0,0,0,0
2015-11-17 03:05:19,2015-11-17 3:05:19,mr_henrywar, hola dr. Lo feo de todo esto según veo en fotos es que galleteli que es la estrella del programa no lo vi...,1,-0.296,"['', 'hola', 'dr', 'feo', 'según', 'veo', 'fotos', 'galleteli', 'estrella', 'programa', 'vi']",0,0,0,0,0,0
2015-11-17 06:23:03,2015-11-17 6:23:03,carlosgurumendi,Guayas epicentro de temblor.,0,0.0,"['guayas', 'epicentro', 'temblor']",0,0,0,0,0,0
2015-11-17 23:10:20,2015-11-17 23:10:20,trykymokybsc,  Maldito hijo de puta ojals t viera x la calle para meterte un trompon flaco d a verga x burlart d bsc caga aguado,2,0.0,"['', 'maldito', 'hijo', 'puta', 't', 'viera', 'calle', 'meterte', 'trompon', 'flaco', 'verga', 'burlart', 'bsc', 'caga', 'aguado']",0,0,0,1,0,0
2015-12-03 21:02:27,2015-12-03 21:02:27,OrlandoPerezEC,Un gran especial para una festividad propicia: 12 claves para conocer a Quito https://t.co/D3Bw0czSXX,0,0.0,"['gran', 'especial', 'festividad', 'propicia', 'claves', 'conocer', 'quito', 'httpstcodbwczsxx']",0,0,0,0,0,0
2015-12-04 22:13:04,2015-12-04 22:13:04,larepublica_ec,"ATENCIÓN, URGENTE Luis Chiriboga y Vinicio Luna, detenidos por “lavado de activos” | La República EC https://t.co/laYjzAJTre",0,0.0,"['atención', 'urgente', 'luis', 'chiriboga', 'vinicio', 'luna', 'detenidos', 'lavado', 'activos', 'república', 'ec', 'httpstcolayjzajtre']",0,0,0,0,0,0
2016-01-08 21:23:11,2016-01-08 21:23:11,gabymoreano,No xq trabaje ahi.. PERO Q BUENA COBERTURA DE  EXCELENTE!      ,7,-0.3595,"['trabaje', 'ahi', 'buena', 'cobertura', 'excelente', '']",0,0,0,0,0,0
2016-01-13 00:30:14,2016-01-13 0:30:14,CLMoralesB,Lluvia torrencial en el norte de GYQ a esta hora???? Ustedes..,0,0.0,"['lluvia', 'torrencial', 'norte', 'gyq', 'hora', 'ustedes']",0,0,0,0,0,0
2016-01-19 13:18:38,2016-01-19 13:18:38,daniloch25,  Siempre atentos a la información de medios en #AgendaLegislativa2016,2,0.0,"['', 'siempre', 'atentos', 'información', 'medios', 'agendalegislativa']",0,0,0,0,0,0
2016-01-20 17:28:34,2016-01-20 17:28:34,solounidolo,  deberiamos de tener una promocion para socios actuales.. PRESENTA UN SOCIO Y GANA UN PREMIO ( viaje con BSC y asiste a copa sud),1,0.0,"['', 'deberiamos', 'tener', 'promocion', 'socios', 'actuales', 'presenta', 'socio', 'gana', 'premio', 'viaje', 'bsc', 'asiste', 'copa', 'sud']",0,0,0,0,0,0
2016-01-27 19:36:08,2016-01-27 19:36:08,Oswalgol,  explique mejor la mecánica xfavor.....,2,0.0,"['', 'explique', 'mejor', 'mecánica', 'xfavor']",0,0,0,0,0,0
2016-01-30 07:21:54,2016-01-30 7:21:54,ROMULOBARCOS,"Lo cortez no quita lo valiente...., grandeza al reconocer virtudes ajenas, ¡buen gesto Lucho! https://t.co/vGybvS8S3c",0,-0.3595,"['cortez', 'quita', 'valiente', 'grandeza', 'reconocer', 'virtudes', 'ajenas', 'buen', 'gesto', 'lucho', 'httpstcovgybvssc']",0,0,0,0,0,0
2016-01-31 01:03:32,2016-01-31 1:03:32,eddymoran11,  que manera de joder este viejo a barcelona apuesto que estaba hecha la loka viendo el partido,2,0.0,"['', 'manera', 'joder', 'viejo', 'barcelona', 'apuesto', 'hecha', 'loka', 'viendo', 'partido']",1,0,0,0,0,0
2016-02-22 21:48:52,2016-02-22 21:48:52,coberdigital,Si no lo vieron sobre el fin o no de Twitter https://t.co/PWpsmaSpdx,0,-0.5267,"['si', 'vieron', 'fin', 'twitter', 'httpstcopwpsmaspdx']",0,0,0,0,0,0
2016-03-01 03:03:44,2016-03-01 3:03:44,CESAR_ROCHA85, q te pica el culo,1,0.0,"['', 'pica', 'culo']",0,0,1,0,0,0
2016-03-04 05:39:16,2016-03-04 5:39:16,espbui," basta , ya lo dijo , cretino",1,0.0,"['', 'basta', 'dijo', 'cretino']",0,0,0,0,0,1
2016-03-09 13:12:46,2016-03-09 13:12:46,RobertoBonafont,El pensamiento positivo atrae hacia ti aquello que deseas.(Toto),0,0.0,"['pensamiento', 'positivo', 'atrae', 'hacia', 'aquello', 'deseastoto']",0,0,0,0,0,0
2016-03-22 19:35:48,2016-03-22 19:35:48,rolandopanchana,Ninguna religión que promueva la violencia puede considerarse como tal. El auténtico Islam de seguro no pide matar gente inocente.,0,-0.296,"['ninguna', 'religión', 'promueva', 'violencia', 'puede', 'considerarse', 'tal', 'auténtico', 'islam', 'seguro', 'pide', 'matar', 'gente', 'inocente']",0,0,0,0,0,0
2016-03-23 16:16:32,2016-03-23 16:16:32,mivanrodriguez,2.688 personas de diferentes instituciones estarán a cargo del Plan de Contingencia por #SemanaSantaenCuenca https://t.co/vyssUacVJ1,0,0.0,"['', 'persona', 'diferentes', 'instituciones', 'cargo', 'plan', 'contingencia', 'semanasantaencuenca', 'httpstcovyssuacvj']",0,0,0,0,0,0
2016-03-29 06:38:24,2016-03-29 6:38:24,williamludena,Secuestran avión Egypt con 84 pasajeros a bordo. https://t.co/tWoXM0iUIu https://t.co/SC8HKOtbRV,0,0.0,"['secuestran', 'avión', 'egypt', 'pasajeros', 'bordo', 'httpstcotwoxmiuiu', 'httpstcoschkotbrv']",0,0,0,0,0,0
2016-04-17 12:37:20,2016-04-17 12:37:20,hamilton6510,  un desastre la cobertura televisiva,1,0.0,"['', 'desastre', 'cobertura', 'televisiva']",0,0,0,0,0,0
2016-04-19 05:26:27,2016-04-19 5:26:27,Cesareducand,   callate estupido...ayuda y no critiques,3,-0.296,"['', 'callate', 'estupidoayuda', 'critique']",0,0,0,0,0,1
2016-04-23 17:55:50,2016-04-23 17:55:50,Anlopezbo," eres un verdadero idiota, ya no guardo más el mínimo respeto. Ellos te aplauden porq es gente noble pero tu eres un egolatra",1,0.2023,"['', 'verdadero', 'idiota', 'guardo', 'mínimo', 'respeto', 'aplauden', 'porq', 'gente', 'noble', 'egolatra']",0,0,0,0,0,1
2016-05-18 16:16:14,2016-05-18 16:16:14,HugoVer89988101," zorra hp deja d joder, ers así no tiens ni Dios ni Ley t comprendo toda vergant hp s como tú. Tú y tus patrons son mierda.",1,-0.296,"['', 'zorra', 'hp', 'joder', 'er', 'así', 'tiens', 'dios', 'ley', 't', 'comprendo', 'toda', 'vergant', 'hp', 's', 'patron', 'mierda']",0,0,1,0,0,0
2016-05-19 01:34:59,2016-05-19 1:34:59,luisjavierquint, sto.dgo y  buena  fe super fuerte,1,0.5994,"['', 'stodgo', 'buena', 'fe', 'super', 'fuerte']",0,0,0,0,0,0
2016-05-27 02:54:54,2016-05-27 2:54:54,lahistoriaec,"Asambleísta por #Pachakutik Magali Orellana fue suspendida 30 días y sin  sueldo, por confrontar a Gabriela Rivadeneria en sesión del pleno.",0,-0.5574,"['asambleísta', 'pachakutik', 'magali', 'orellana', 'suspendida', 'días', 'sueldo', 'confrontar', 'gabriela', 'rivadeneria', 'sesión', 'pleno']",0,0,0,0,0,0
2016-05-28 18:14:21,2016-05-28 18:14:21,janethinostroza,  deja de ser tan mentirosa. El rubro es ANUAL no mensual. Estás tan desesperada q tienes q mentir? 1/2,2,-0.296,"['', 'ser', 'tan', 'mentirosa', 'rubro', 'anual', 'mensual', 'tan', 'desesperada', 'mentir', '']",0,0,0,0,0,1
2016-06-04 14:57:06,2016-06-04 14:57:06,testigomovil,Cambios viales para mejorar paso por av.  Juan Tanca Marengo ► https://t.co/bCwh4hdVQd #TránsitoGYE https://t.co/xGkrTA3Kqq,0,0.0,"['cambios', 'viales', 'mejorar', 'paso', 'av', 'juan', 'tanca', 'marengo', 'httpstcobcwhhdvqd', 'tránsitogye', 'httpstcoxgkrtakqq']",0,0,0,0,0,0
